,mu,sigma,nu_p,eta_p,nu_m,eta_m,lambda_p,theta_p,kappa_p,beta11,beta12,lambda_m,theta_m,kappa_m,beta21,beta22,lambda_p_0,lambda_m_0,is_pos_jump,is_neg_jump
2019-05-30,0.0,0.2004002332687378,0.05333144962787628,0.03206596150994301,-0.04620733484625816,0.03630419820547104,47.03702163696289,6.218066692352295,30.141342163085938,187.88072204589844,-93.51995849609375,54.24445724487305,9.859679222106934,18.389936447143555,123.63678741455078,-102.04495239257812,20.0,20.0,0.0,0.0
2019-05-31,0.0,0.18394961953163147,0.05333144962787628,0.032828085124492645,-0.04620733484625816,0.035522349178791046,46.60802459716797,6.616456985473633,30.141342163085938,199.918212890625,-99.51176452636719,49.535072326660156,9.380831718444824,18.389936447143555,117.6322250366211,-97.08901977539062,20.0,20.0,0.0,0.0
2019-06-01,0.0,0.35230401158332825,0.05333144962787628,0.030149711295962334,-0.04620733484625816,0.036852531135082245,34.532859802246094,5.260001182556152,30.141342163085938,158.9324951171875,-79.11061096191406,51.71510314941406,10.199945449829102,18.389936447143555,127.90361022949219,-105.56661987304688,20.0,20.0,0.0,0.0
2019-06-02,0.0,0.41989991068840027,0.05333144962787628,0.030226070433855057,-0.04620733484625816,0.03578208386898041,32.43887710571289,5.296940803527832,30.141342163085938,160.0486297607422,-79.66619110107422,46.45667266845703,9.539068222045898,18.389936447143555,119.61644744873047,-98.72671508789062,20.0,20.0,0.0,0.0
2019-06-03,0.0,0.4439774453639984,0.05333144962787628,0.030591607093811035,-0.04620733484625816,0.035118069499731064,31.306983947753906,5.475224018096924,30.141342163085938,165.43551635742188,-82.34757232666016,42.75741958618164,9.136224746704102,18.389936447143555,114.56492614746094,-94.5573959350586,20.0,20.0,0.0,0.0
2019-06-04,0.0,0.17002218961715698,0.05333144962787628,0.031000148504972458,-0.04620733484625816,0.03779058903455734,37.74706268310547,5.677292346954346,30.141342163085938,171.54107666015625,-85.38668823242188,58.235530853271484,10.790239334106445,18.389936447143555,135.3056640625,-111.67598724365234,20.0,20.0,0.0,1.0
2019-06-05,0.0,0.20385846495628357,0.05333144962787628,0.030968492850661278,-0.04620733484625816,0.037759099155664444,35.107425689697266,5.661530017852783,30.141342163085938,171.06480407714844,-85.14962005615234,55.80078125,10.770258903503418,18.389936447143555,135.0551300048828,-111.46920013427734,20.0,20.0,0.0,0.0
2019-06-06,0.0,0.6657022833824158,0.05333144962787628,0.024601271376013756,-0.04620733484625816,0.02885616198182106,16.672069549560547,2.8800525665283203,30.141342163085938,87.02164459228516,-43.31610107421875,28.074665069580078,5.642499923706055,18.389936447143555,70.75489807128906,-58.3983154296875,20.0,20.0,0.0,0.0
2019-06-07,0.0,0.42036885023117065,0.05333144962787628,0.029260525479912758,-0.04620733484625816,0.03297719731926918,26.168331146240234,4.837709426879883,30.141342163085938,146.17282104492188,-72.75933074951172,37.653175354003906,7.876852035522461,18.389936447143555,98.77285766601562,-81.52323913574219,20.0,20.0,0.0,0.0
2019-06-08,0.0,0.3750414550304413,0.05333144962787628,0.03061952255666256,-0.04620733484625816,0.032596807926893234,27.772695541381836,5.488937854766846,30.141342163085938,165.84986877441406,-82.55382537841797,35.19248962402344,7.659718036651611,18.389936447143555,96.05007934570312,-79.27596282958984,20.0,20.0,0.0,0.0
2019-06-09,0.0,0.4292038679122925,0.05333144962787628,0.029692186042666435,-0.04620733484625816,0.03237099200487137,23.88362693786621,5.040892601013184,30.141342163085938,152.3120574951172,-75.8152084350586,33.27456283569336,7.531805992126465,18.389936447143555,94.44610595703125,-77.95211029052734,20.0,20.0,0.0,0.0
2019-06-10,0.0,0.4459731876850128,0.05333144962787628,0.029931453987956047,-0.04620733484625816,0.032229550182819366,22.89696502685547,5.155001163482666,30.141342163085938,155.7598876953125,-77.53141021728516,31.670806884765625,7.452067852020264,18.389936447143555,93.44622039794922,-77.12683868408203,20.0,20.0,0.0,0.0
